ETH Simulated time (yr AD),ETH solar modulation parameter (MeV),ETH solar modulation parameter sig (MeV),QL Simulated time (yr AD),QL solar modulation parameter (MeV),Sunspot times (yr AD),Sunspots
1487.08333333333,237.996743618132,78.9557017948908, , , , 
1487.16666666666,237.713205661255,79.1034154815219, , , , 
1487.25,237.391195022611,79.2700551854142, , , , 
1487.33333333333,237.03051675577,79.4523019276942, , , , 
1487.41666666666,236.631463254948,79.6467346019634, , , , 
1487.5,236.19483692891,79.8498696073306, , , , 
1487.58333333333,235.72196890469,80.0582018142709, , , , 
1487.66666666666,235.214733413225,80.2682464296277, , , , 
1487.75,234.675557514487,80.4765812971141, , , , 
1487.83333333333,234.107425824852,80.6798891320338, , , , 
1487.91666666666,233.513879914378,80.8749991420563, , , , 
1488,232.899012047557,81.0589274307767, , , , 
1488.08333333333,232.2674529529,81.2289155240524, , , , 
1488.16666666666,231.624353338907,81.3824663189205, , , , 
1488.25,230.975358945395,81.5173767605522, , , , 
1488.33333333333,230.326579037801,81.6317666250591, , , , 
1488.41666666666,229.68454840533,81.7241029181662, , , , 
1488.5,229.056183090035,81.7932195628118, , , , 
1488.58333333333,228.448730238911,81.838332210357, , , , 
1488.66666666666,227.869712630752,81.8590481473865, , , , 
1488.75,227.326868584372,81.8553713759209, , , , 
1488.83333333333,226.828088105844,81.8277030258021, , , , 
1488.91666666666,226.381346280434,81.7768373246995, , , , 
1489,225.994635058973,81.7039534128845, , , , 
1489.08333333333,225.675894716744,81.6106033525912, , , , 
1489.16666666666,225.432946342145,81.4986967425528, , , , 
1489.25,225.273426696458,81.3704823948309, , , , 
1489.33333333333,225.204726656083,81.2285275510019, , , , 
1489.41666666666,225.233934234685,81.0756951044378, , , , 
1489.5,225.367782937185,80.9151192602677, , , , 
1489.58333333333,225.61260595497,80.750180015373, , , , 
1489.66666666666,225.974296482212,80.5844767870695, , , , 
1489.75,226.458274215727,80.4218014635439, , , , 
1489.83333333333,227.069457893015,80.2661110888463, , , , 
1489.91666666666,227.812243522776,80.1215003295187, , , , 
1490,228.690487769041,79.9921738034086, , , , 
1490.08333333333,229.707495773613,79.8824182922023, , , , 
1490.16666666666,230.866012571562,79.7965748194853, , , , 
1490.25,232.168217212032,79.7390105679277, , , , 
1490.33333333333,233.615718757268,79.7140906344106, , , , 
1490.41666666666,235.209553466882,79.7261496659991, , , , 
1490.5,236.950182631975,79.7794634612556, , , , 
1490.58333333333,238.837490671818,79.8782206463354, , , , 
1490.66666666666,240.870783234309,80.0264945405506, , , , 
1490.75,243.048785150683,80.228215314468, , , , 
1490.83333333333,245.369638186506,80.4871425183231, , , , 
1490.91666666666,247.830898606089,80.8068380223209, , , , 
1491,250.429534627581,81.1906393680849, , , , 
1491.08333333333,253.161923894807,81.6416334917377, , , , 
1491.16666666666,256.023851138219,82.162630760381, , , , 
1491.25,259.010506252622,82.7561392841589, , , , 
1491.33333333333,262.116483088457,83.4243395320937, , , , 
1491.41666666666,265.33577932913,84.1690593750013, , , , 
1491.5,268.661797896634,84.9917497745206, , , , 
1491.58333333333,272.087350383133,85.8934614129827, , , , 
1491.66666666666,275.604663044952,86.8748226088639, , , , 
1491.75,279.20538591774,87.9360188893866, , , , 
1491.83333333333,282.880605617983,89.0767745977981, , , , 
1491.91666666666,286.620862386964,90.2963368995083, , , , 
1492,290.416171908954,91.5934625234427, , , , 
1492.08333333333,294.256052394766,92.9664075424432, , , , 
1492.16666666666,298.129557361909,94.4129204706241, , , , 
1492.25,302.02531445891,95.9302389414788, , , , 
1492.33333333333,305.931570572336,97.5150902233048, , , , 
1492.41666666666,309.836243323825,99.1636958180853, , , , 
1492.5,313.726978916309,100.871780367373, , , , 
1492.58333333333,317.591216127182,102.63458504609, , , , 
1492.66666666666,321.416256072565,104.446885557154, , , , 
1492.75,325.189337181056,106.303014748464, , , , 
1492.83333333333,328.897714617414,108.19688976665, , , , 
1492.91666666666,332.52874318645,110.122043544939, , , , 
1493,336.069962527609,112.07166029875, , , , 
1493.08333333333,339.509183199029,114.038614584615, , , , 
1493.16666666666,342.834572095598,116.015513399981, , , , 
1493.25,346.034735614794,117.99474080187, , , , 
1493.33333333333,349.098799102615,119.968504601207, , , , 
1493.41666666666,352.016481333278,121.928884797518, , , , 
1493.5,354.778163023327,123.867883502347, , , , 
1493.58333333333,357.37494860348,125.77747613952, , , , 
1493.66666666666,359.798720657533,127.649663711869, , , , 
1493.75,362.042186590641,129.476525893496, , , , 
1493.83333333333,364.098917214885,131.250274647647, , , , 
1493.91666666666,365.963377042532,132.963307987248, , , , 
1494,367.630946160528,134.608263396336, , , , 
1494.08333333333,369.097933628713,136.178070330146, , , , 
1494.16666666666,370.361582407605,137.666001136289, , , , 
1494.25,371.420065890118,139.065719724151, , , , 
1494.33333333333,372.272476190556,140.371327368888, , , , 
1494.41666666666,372.918804429989,141.577405145993, , , , 
1494.5,373.359913341566,142.679052609376, , , , 
1494.58333333333,373.597502597718,143.671922419597, , , , 
1494.66666666666,373.634067333113,144.552250686616, , , , 
1494.75,373.472850404096,145.316882811744, , , , 
1494.83333333333,373.117788988918,145.963294605962, , , , 
1494.91666666666,372.573456194783,146.489608442988, , , , 
1495,371.844998398641,146.894604189691, , , , 
1495.08333333333,370.938069107842,147.177724653841, , , , 
1495.16666666666,369.858760178965,147.339075310467, , , , 
1495.25,368.613531271001,147.379418123933, , , , 
1495.33333333333,367.20913843004,147.300159372945, , , , 
1495.41666666666,365.652562713364,147.103331495705, , , , 
1495.5,363.950939771958,146.791569086162, , , , 
1495.58333333333,362.111491329137,146.368079279716, , , , 
1495.66666666666,360.141459521838,145.836606862188, , , , 
1495.75,358.048045110582,145.201394522309, , , , 
1495.83333333333,355.838350614334,144.467138762303, , , , 
1495.91666666666,353.519329487648,143.638942097121, , , , 
1496,351.097742527134,142.722262296794, , , , 
1496.08333333333,348.580122754067,141.722859525448, , , , 
1496.16666666666,345.97275001756,140.646742284246, , , , 
1496.25,343.281636427211,139.500113075719, , , , 
1496.33333333333,340.512523424782,138.289314682482, , , , 
1496.41666666666,337.670890887107,137.02077790075, , , , 
1496.5,334.761978197541,135.700971493169, , , , 
1496.58333333333,331.790816785736,134.336355031462, , , , 
1496.66666666666,328.762273232041,132.933335195, , , , 
1496.75,325.681101662963,131.498225981503, , , , 
1496.83333333333,322.552003824398,130.037213167608, , , , 
1496.91666666666,319.379694906978,128.556323222977, , , , 
1497,316.168972913007,127.061396734343, , , , 
1497.08333333333,312.924789113744,125.558066252727, , , , 
1497.16666666666,309.652316999786,124.051738366877, , , , 
1497.25,306.357017144808,122.547579755435, , , , 
1497.33333333333,303.04469561028,121.050506982981, , , , 
1497.41666666666,299.721553865908,119.565179852752, , , , 
1497.5,296.394228604365,118.095998171748, , , , 
1497.58333333333,293.069820234746,116.647101799206, , , , 
1497.66666666666,289.755909231799,115.222373835596, , , , 
1497.75,286.460559899012,113.825446775529, , , , 
1497.83333333333,283.192311477209,112.459711404056, , , , 
1497.91666666666,279.960156899964,111.128328169745, , , , 
1498,276.773509863711,109.834240723459, , , , 
1498.08333333333,273.642161229861,108.58019126947, , , , 
1498.16666666666,270.576226063764,107.368737340427, , , , 
1498.25,267.586082779234,106.202269590977, , , , 
1498.33333333333,264.682305872459,105.083030212781, , , , 
1498.41666666666,261.875593637945,104.013131597151, , , , 
1498.5,259.176692134048,102.994574893783, , , , 
1498.58333333333,256.596316554884,102.029268126023, , , , 
1498.66666666666,254.145071082938,101.119043529654, , , , 
1498.75,251.83336824149,100.265673791925, , , , 
1498.83333333333,249.671348734793,99.4708868803392, , , , 
1498.91666666666,247.668802754185,98.7363791582148, , , , 
1499,245.835093736039,98.0638264800057, , , , 
1499.08333333333,244.179085571494,97.4548929489689, , , , 
1499.16666666666,242.709074260567,96.9112370209189, , , , 
1499.25,241.432724937795,96.4345146704872, , , , 
1499.33333333333,240.35701505655,96.0263794058563, , , , 
1499.41666666666,239.488184325393,95.6884790093517, , , , 
1499.5,238.83169177995,95.4224489721982, , , , 
1499.58333333333,238.392180172735,95.2299026692652, , , , 
1499.66666666666,238.173447677708,95.1124183842893, , , , 
1499.75,238.178426734429,95.0715233557594, , , , 
1499.83333333333,238.409169695975,95.1086750755755, , , , 
1499.91666666666,238.866840792901,95.2252401358669, , , , 
1500,239.551713781683,95.422470974147, , , , 
1500.08333333333,240.463174518437,95.7014809049136, , , , 
1500.16666666666,241.599727613002,96.0632178504442, , , , 
1500.25,242.959006310659,96.5084372081045, , , , 
1500.33333333333,244.537784832034,97.0376743260464, , , , 
1500.41666666666,246.331992549646,97.6512171013309, , , , 
1500.5,248.33672954784,98.3490792523659, , , , 
1500.58333333333,250.546283272315,99.1309748395647, , , , 
1500.66666666666,252.95414611714,99.9962946075936, , , , 
1500.75,255.553033920888,100.944084695673, , , , 
1500.83333333333,258.334905450319,101.973028208224, , , , 
1500.91666666666,261.290983040649,103.081430060704, , , , 
1501,264.411774636421,104.267205421815, , , , 
1501.08333333333,267.68709753722,105.527871972025, , , , 
1501.16666666666,271.106104199343,106.860546103395, , , , 
1501.25,274.657310479957,108.261943114697, , , , 
1501.33333333333,278.32862673492,109.72838141456, , , , 
1501.41666666666,282.107392194201,111.255790719868, , , , 
1501.5,285.9804130379,112.839724205671, , , , 
1501.58333333333,289.934004579742,114.475374514391, , , , 
1501.66666666666,293.954037933383,116.157593465846, , , , 
1501.75,298.025991489697,117.88091523231, , , , 
1501.83333333333,302.135007470536,119.639582661105, , , , 
1501.91666666666,306.26595374628,121.427576342383, , , , 
1502,310.403491010996,123.238645931156, , , , 
1502.08333333333,314.532145302088,125.066343152078, , , , 
1502.16666666666,318.636385735636,126.904055879085, , , , 
1502.25,322.70070721086,128.745042732542, , , , 
1502.33333333333,326.70971771997,130.582467779201, , , , 
1502.41666666666,330.648229778907,132.409435104577, , , , 
1502.5,334.501355362929,134.219023188398, , , , 
1502.58333333333,338.254603583887,136.004319119674, , , , 
1502.66666666666,341.89398018239,137.758452743436, , , , 
1502.75,345.406087728141,139.474630851076, , , , 
1502.83333333333,348.778225226391,141.146171517173, , , , 
1502.91666666666,351.998485618323,142.766538647988, , , , 
1503,355.055849441991,144.32937674387, , , , 
1503.08333333333,357.94027271053,145.828545802703, , , , 
1503.16666666666,360.642766926517,147.258156226084, , , , 
1503.25,363.155469167018,148.612603555346, , , , 
1503.33333333333,365.471700375033,149.886602864122, , , , 
1503.41666666666,367.586010323662,151.075222648244, , , , 
1503.5,369.494208085671,152.173918054125, , , , 
1503.58333333333,371.193377182401,153.178563252912, , , , 
1503.66666666666,372.68187488629,154.085482690979, , , , 
1503.75,373.959315414203,154.891480830291, , , , 
1503.83333333333,375.02653698015,155.593869844125, , , , 
1503.91666666666,375.885552880873,156.190494566415, , , , 
1504,376.539486971455,156.679753821611, , , , 
1504.08333333333,376.992494059783,157.060617113382, , , , 
1504.16666666666,377.249665927102,157.332635575256, , , , 
1504.25,377.316923890563,157.495946141674, , , , 
1504.33333333333,377.200899073628,157.55126810071, , , , 
1504.41666666666,376.908801829929,157.4998914927, , , , 
1504.5,376.44828205413,157.343657153747, , , , 
1504.58333333333,375.827282395599,157.084928526049, , , , 
1504.66666666666,375.053886664654,156.726555654545, , , , 
1504.75,374.136165988481,156.271832061482, , , , 
1504.83333333333,373.082025537258,155.724445441428, , , , 
1504.91666666666,371.899054902384,155.088423350202, , , , 
1505,370.594385465433,154.36807526903, , , , 
1505.08333333333,369.174558317427,153.567932604958, , , , 
1505.16666666666,367.645406382901,152.692688319958, , , , 
1505.25,366.011954248186,151.747137921385, , , , 
1505.33333333333,364.278338735229,150.736123461295, , , , 
1505.41666666666,362.447752580502,149.664481996407, , , , 
1505.5,360.522412812702,148.536999703604, , , , 
1505.58333333333,358.503554667217,147.358372566214, , , , 
1505.66666666666,356.391451158528,146.133174257145, , , , 
1505.75,354.185457752929,144.865831549252, , , , 
1505.83333333333,351.884080938726,143.560607284627, , , , 
1505.91666666666,349.485068875203,142.221590635889, , , , 
1506,346.985521715532,140.852694097756, , , , 
1506.08333333333,344.382018664159,139.457656372037, , , , 
1506.16666666666,341.670758413001,138.040050095792, , , , 
1506.25,338.847709393482,136.60329326525, , , , 
1506.33333333333,335.908766318088,135.150663245011, , , , 
1506.41666666666,332.849909699345,133.685312380332, , , , 
1506.5,329.667365316656,132.210284384199, , , , 
1506.58333333333,326.357760880352,130.728530812652, , , , 
1506.66666666666,322.918277398112,129.242927068181, , , , 
1506.75,319.346792984997,127.756287486207, , , , 
1506.83333333333,315.642017081154,126.2713791567, , , , 
1506.91666666666,311.803613256136,124.790934197287, , , , 
1507,307.832308989696,123.317660221033, , , , 
1507.08333333333,303.729991028304,121.854248745592, , , , 
1507.16666666666,299.499785124982,120.403381297096, , , , 
1507.25,295.146119176703,118.967732995555, , , , 
1507.33333333333,290.674768979501,117.549973477631, , , , 
1507.41666666666,286.092886030108,116.152765107829, , , , 
1507.5,281.409007019347,114.778758530728, , , , 
1507.58333333333,276.633044890156,113.430585707064, , , , 
1507.66666666666,271.776261573771,112.110850645714, , , , 
1507.75,266.851222772343,110.822118091753, , , , 
1507.83333333333,261.871735425777,109.566900465752, , , , 
1507.91666666666,256.852768785555,108.347643384945, , , , 
1508,251.810360316998,107.166710144156, , , , 
1508.08333333333,246.761507947751,106.026365591087, , , , 
1508.16666666666,241.724050428229,104.928759879781, , , , 
1508.25,236.71653770628,103.875912610646, , , , 
1508.33333333333,231.758093216579,102.869697860086, , , , 
1508.41666666666,226.86826988542,101.911830569423, , , , 
1508.5,222.066901525142,101.00385470411, , , , 
1508.58333333333,217.373951187659,100.147133514343, , , , 
1508.66666666666,212.809357978579,99.3428421344593, , , , 
1508.75,208.392883801544,98.5919626581476, , , , 
1508.83333333333,204.143961503502,97.8952817226262, , , , 
1508.91666666666,200.081545922684,97.2533905266248, , , , 
1509,196.223969397066,96.6666870928323, , , , 
1509.08333333333,192.588803355091,96.1353804715898, , , , 
1509.16666666666,189.192727638737,95.6594964907061, , , , 
1509.25,186.051409143215,95.2388846166974, , , , 
1509.33333333333,183.179391171132,94.8732255216524, , , , 
1509.41666666666,180.58999462508,94.562039034744, , , , 
1509.5,178.295231862317,94.3046922669849, , , , 
1509.58333333333,176.305733750143,94.1004078011639, , , , 
1509.66666666666,174.630690203132,93.9482719162163, , , , 
1509.75,173.277804252361,93.8472428616893, , , , 
1509.83333333333,172.253259488564,93.79615922231, , , , 
1509.91666666666,171.561700532026,93.7937484300409, , , , 
1510,171.206226009477,93.8386355032521, , , , 
1510.08333333333,171.18839336527,93.9293521246706, , , , 
1510.16666666666,171.508234715414,94.0643462103521, , , , 
1510.25,172.164282889313,94.2419921622856, , , , 
1510.33333333333,173.153606802717,94.4606020227248, , , , 
